SYMBOL,NAME_OF_COMPANY,P/E Ratio,Debt-to-Equity,ROE (%),Earnings Growth,Market Cap,Sector,Industry
STEELXIND,STEEL EXCHANGE INDIA LIMITED,23.771427,56.645,,67.819,9987993600.0,Basic Materials,Steel
STEL,Stel Holdings Limited,45.848057,,,0.0,7183764480.0,Financial Services,Asset Management
STERTOOLS,Sterling Tools Limited,16.784725,28.311,,-0.011,10926139392.0,Industrials,Tools & Accessories
STLTECH,Sterlite Technologies Limited,,94.86,,,39282520064.0,Technology,Communication Equipment
STOVEKRAFT,Stove Kraft Limited,58.270523,74.94,,0.799,22995789824.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
STYLAMIND,Stylam Industries Limited,20.865309,1.113,,-0.051,27098923008.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
STYLEBAAZA,Baazar Style Retail Limited,159.14645,186.977,,-0.257,23512688640.0,Consumer Cyclical,Apparel Retail
STYRENIX,Styrenix Performance Materials Limited,20.691448,3.158,,0.365,47230525440.0,Basic Materials,Chemicals
SUBEXLTD,Subex Limited,,7.564,,,6473359872.0,Technology,Software - Application
SUBROS,Subros Limited,28.317167,4.72,,0.226,38145662976.0,Consumer Cyclical,Auto Parts
SUDARSCHEM,Sudarshan Chemical Industries Limited,59.020588,46.161,,-0.965,78836113408.0,Basic Materials,Specialty Chemicals
SUKHJITS,Sukhjit Starch & Chemicals Limited,12.499044,67.886,,-0.327,6127260672.0,Basic Materials,Specialty Chemicals
SULA,Sula Vineyards Limited,32.580647,64.707,,-0.348,23030689792.0,Consumer Defensive,Beverages - Wineries & Distilleries
SUMICHEM,Sumitomo Chemical India Limited,54.330746,1.064,,0.582,279596630016.0,Basic Materials,Agricultural Inputs
SUMIT,Sumit Woods Limited,29.771524,79.025,,0.5,2750077184.0,Real Estate,Real Estate - Development
SUMMITSEC,Summit Securities Limited,24.341417,,,,21339086848.0,Financial Services,Capital Markets
SUNCLAY,Sundaram Clayton Limited,0.6063594,340.615,,,46295916544.0,Industrials,Metal Fabrication
SUNDARAM,Sundaram Multi Pap Limited,,42.851,,,947640000.0,Basic Materials,Paper & Paper Products
SUNDARMFIN,Sundaram Finance Limited,31.653994,382.446,,0.065,504610291712.0,Financial Services,Credit Services
SUNDARMHLD,Sundaram Finance Holdings Limited,12.159706,0.304,,0.033,69396602880.0,Financial Services,Asset Management
SUNDRMBRAK,Sundaram Brake Linings Limited,70.14197,50.865,,-0.719,3114728192.0,Consumer Cyclical,Auto Parts
SUNDRMFAST,Sundram Fasteners Limited,33.814632,22.806,,0.015,185522012160.0,Consumer Cyclical,Auto Parts
SUNFLAG,Sunflag Iron And Steel Company Limited,27.304785,8.695,,0.39,44291624960.0,Basic Materials,Steel
SUNPHARMA,Sun Pharmaceutical Industries Limited,35.90317,3.707,,0.152,4101294784512.0,Healthcare,Drug Manufacturers - Specialty & Generic
SUNTECK,Sunteck Realty Limited,27.58954,9.364,,,56510746624.0,Real Estate,Real Estate - Development
SUNTV,Sun TV Network Limited,14.274429,1.132,,-0.2,249258754048.0,Communication Services,Broadcasting
SUPERHOUSE,Superhouse Limited,13.940372,41.566,,-0.631,1572275200.0,Consumer Cyclical,Footwear & Accessories
SUPERSPIN,Super Spinning Mills Limited,,31.738,,,601150016.0,Consumer Cyclical,Textile Manufacturing
SUPRAJIT,Suprajit Engineering Limited,39.4673,69.759,,-0.162,51284361216.0,Consumer Cyclical,Auto Parts
SUPREME,Supreme Holdings & Hospitality (India) Limited,24.275402,1.037,,2.324,3529688320.0,Real Estate,Real Estate - Development
SUPREMEENG,Supreme Engineering Limited,,,,,454909024.0,Basic Materials,Steel
SUPREMEIND,Supreme Industries Limited,40.743134,1.402,,-0.27,416569098240.0,Industrials,Building Products & Equipment
SUPREMEINF,Supreme Infrastructure India Limited,,,,,2855863040.0,Industrials,Engineering & Construction
SUPRIYA,Supriya Lifescience Limited,32.8086,0.608,,0.573,57114619904.0,Healthcare,Biotechnology
SURAJEST,Suraj Estate Developers Limited,14.744475,78.69,,-0.165,15366331392.0,Real Estate,Real Estate - Development
SURAJLTD,Suraj Limited,28.225569,37.843,,0.046,7054568960.0,Basic Materials,Steel
SURAKSHA,Suraksha Diagnostic Limited,47.33165,43.43,,0.356,14642516992.0,Healthcare,Diagnostics & Research
SURANASOL,Surana Solar Limited,276.0,6.338,,0.886,1629722496.0,Technology,Solar
SURANAT&P,Surana Telecom and Power Limited,26.71831,4.771,,-0.333,2583448320.0,Utilities,Utilities - Independent Power Producers
SURYALAXMI,Suryalakshmi Cotton Mills Limited,63.576088,98.634,,0.043,1112953600.0,Consumer Cyclical,Textile Manufacturing
SURYAROSNI,Surya Roshni Limited,16.93235,3.235,,-0.002,55018631168.0,Basic Materials,Steel
SURYODAY,Suryoday Small Finance Bank Limited,5.597046,,11.3199994,-0.418,11678522368.0,Financial Services,Banks - Regional
SUTLEJTEX,Sutlej Textiles and Industries Limited,,88.437,,,6288770048.0,Consumer Cyclical,Textile Manufacturing
SUULD,Suumaya Industries Limited,,,,,160174480.0,Consumer Cyclical,Apparel Retail
SUVEN,Suven Life Sciences Limited,,0.127,,,28070486016.0,Healthcare,Drug Manufacturers - Specialty & Generic
SUVENPHAR,Suven Pharmaceuticals Limited,99.72502,1.945,,0.755,276978696192.0,Healthcare,Drug Manufacturers - Specialty & Generic
SUVIDHAA,Suvidhaa Infoserve Limited,,7.37,,,797192320.0,Technology,Information Technology Services
SUYOG,Suyog Telematics Limited,14.914667,46.343,,-0.113,10831675392.0,Communication Services,Telecom Services
SUZLON,Suzlon Energy Limited,65.90476,4.498,26.868,0.867,756151156736.0,Industrials,Specialty Industrial Machinery
SVLL,Shree Vasu Logistics Limited,260.7362,369.396,,-0.612,4873050112.0,Industrials,Trucking
SVPGLOB,SVP GLOBAL TEXTILES LIMITED,,93410.86,,,380764992.0,Consumer Cyclical,Textile Manufacturing
SWANENERGY,Swan Energy Limited,13.305786,30.693,,1.234,131213099008.0,Industrials,Conglomerates
SWARAJENG,Swaraj Engines Limited,29.107855,0.453,,0.326,45389066240.0,Consumer Cyclical,Auto Parts
SWELECTES,Swelect Energy Systems Limited,22.857143,72.598,,,8488928256.0,Technology,Solar
SWIGGY,Swiggy Limited,,14.738,,,771343974400.0,Consumer Cyclical,Internet Retail
SWSOLAR,Sterling and Wilson Renewable Energy Limited,142.36264,95.278,,,60520579072.0,Technology,Solar
SYMPHONY,Symphony Limited,41.216522,23.562,,,75033804800.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
SYNCOMF,Syncom Formulations (India) Limited,39.860462,4.543,,0.556,16111599616.0,Healthcare,Drug Manufacturers - Specialty & Generic
SYNGENE,Syngene International Limited,58.064907,14.488,,0.177,290844082176.0,Healthcare,Diagnostics & Research
SYRMA,Syrma SGS Technology Limited,56.32484,38.304,,2.149,78719500288.0,Technology,Electronic Components
TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,51.386635,,,-0.414,2016132736.0,Basic Materials,Specialty Chemicals
TAJGVK,Taj GVK Hotels & Resorts Limited,27.863247,15.634,,0.338,26596245504.0,Consumer Cyclical,Lodging
TAKE,Take Solutions Limited,,,,,1196622336.0,Healthcare,Biotechnology
TALBROAUTO,Talbros Automotive Components Limited,12.840421,15.821,,0.046,15127172096.0,Consumer Cyclical,Auto Parts
TANLA,Tanla Platforms Limited,11.76943,3.306,,-0.155,61156499456.0,Technology,Software - Application
TARACHAND,Tara Chand InfraLogistic Solutions Limited,20.33117,,,0.549,4751285760.0,Industrials,Farm & Heavy Construction Machinery
TARAPUR,Tarapur Transformers Limited,3.834559,,,,610155008.0,Industrials,Specialty Industrial Machinery
TARC,TARC Limited,,163.155,,,44092239872.0,Real Estate,Real Estate - Development
TARIL,Transformers And Rectifiers (India) Limited,89.9637,21.924,,2.336,148849786880.0,Industrials,Electrical Equipment & Parts
TARMAT,Tarmat Limited,,1.755,,1.4,1306450816.0,Industrials,Engineering & Construction
TARSONS,Tarsons Products Limited,63.76786,51.635,,-0.471,18999969792.0,Healthcare,Medical Instruments & Supplies
TASTYBITE,Tasty Bite Eatables Limited,93.58412,29.597,,1.086,20538904576.0,Consumer Defensive,Packaged Foods
TATACHEM,Tata Chemicals Limited,,28.034,,,206963785728.0,Basic Materials,Chemicals
TATACOMM,Tata Communications Limited,42.774357,697.484,,4.274,455444267008.0,Communication Services,Telecom Services
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,92.3472,14.401,,-0.06,1076929101824.0,Consumer Defensive,Packaged Foods
TATAELXSI,Tata Elxsi Limited,38.93924,8.276,,-0.036,315449507840.0,Technology,Software - Application
TATAINVEST,Tata Investment Corporation Limited,92.58317,,,-0.631,311176265728.0,Financial Services,Capital Markets
TATAMOTORS,Tata Motors Limited,7.089974,95.362,,,2259796623360.0,Consumer Cyclical,Auto Manufacturers
TATAPOWER,Tata Power Company Limited,30.848663,144.12,,0.081,1178920681472.0,Utilities,Utilities - Independent Power Producers
TATASTEEL,Tata Steel Limited,63.524887,109.814,,-0.381,1750916005888.0,Basic Materials,Steel
TATATECH,Tata Technologies Limited,40.773098,8.089,,-0.01,263195754496.0,Technology,Information Technology Services
TATVA,Tatva Chintan Pharma Chem Limited,112.01309,2.065,,-0.959,16026390528.0,Basic Materials,Specialty Chemicals
TBOTEK,TBO Tek Limited,54.373474,19.561,,-0.074,118466576384.0,Consumer Cyclical,Travel Services
TBZ,Tribhovandas Bhimji Zaveri Limited,18.236227,107.464,,0.396,13033153536.0,Consumer Cyclical,Luxury Goods
TCI,Transport Corporation of India Limited,21.070389,10.915,,0.277,83243122688.0,Industrials,Integrated Freight & Logistics
TCIEXP,TCI Express Limited,25.005894,1.193,,-0.406,24466397184.0,Industrials,Integrated Freight & Logistics
TCIFINANCE,TCI Finance Limited,,,,,164908240.0,Financial Services,Credit Services
TCPLPACK,TCPL Packaging Limited,27.852686,105.517,,0.94,37746204672.0,Consumer Cyclical,Packaging & Containers
TCS,Tata Consultancy Services Limited,24.483526,8.469,48.668998,0.13,11937526054912.0,Technology,Information Technology Services
TDPOWERSYS,TD Power Systems Limited,40.28557,0.001,,0.508,60621455360.0,Industrials,Specialty Industrial Machinery
TEAMLEASE,Teamlease Services Limited,29.07923,15.013,,-0.083,29593047040.0,Industrials,Staffing & Employment Services
TECHM,Tech Mahindra Limited,31.316973,7.566,,0.924,1168977297408.0,Technology,Information Technology Services
TECHNOE,Techno Electric & Engineering Company Limited,34.135654,,,-0.033,114304638976.0,Industrials,Engineering & Construction
TECILCHEM,TECIL Chemicals and Hydro Power Limited,,,,,480919456.0,Financial Services,Shell Companies
TEGA,Tega Industries Limited,50.230576,23.04,,0.526,94348926976.0,Industrials,Specialty Industrial Machinery
TEJASNET,Tejas Networks Limited,22.204216,78.242,,,147628916736.0,Technology,Communication Equipment
TEMBO,Tembo Global Industries Limited,26.342985,268.462,,2.664,5858867712.0,Industrials,Metal Fabrication
TERASOFT,Tera Software Limited,31.98083,24.639,,0.91,2504882432.0,Technology,Information Technology Services
TEXINFRA,Texmaco Infrastructure & Holdings Limited,,1.729,,,12774556672.0,Real Estate,Real Estate Services
TEXMOPIPES,Texmo Pipes and Products Limited,27.551352,27.844,,0.812,1488069248.0,Industrials,Building Products & Equipment
TEXRAIL,Texmaco Rail & Engineering Limited,20.90263,34.543,,1.087,54023921664.0,Industrials,Railroads
TFCILTD,Tourism Finance Corporation of India Limited,17.497065,88.717,,-0.2,16557910016.0,Financial Services,Credit Services
TFL,Transwarranty Finance Limited,93.2,94.678,,,754563456.0,Financial Services,Mortgage Finance
TGBHOTELS,TGB Banquets And Hotels Limited,,24.322,,0.045,307214336.0,Consumer Cyclical,Lodging
THANGAMAYL,Thangamayil Jewellery Limited,48.927433,155.059,,0.72,56582307840.0,Consumer Cyclical,Luxury Goods
THEINVEST,The Investment Trust Of India Limited,16.015545,41.942,,-0.33,6459225600.0,Financial Services,Capital Markets
THEJO,Thejo Engineering Limited,41.02385,13.786,,-0.242,19257872384.0,Industrials,Specialty Industrial Machinery
THEMISMED,Themis Medicare Limited,27.845999,19.77,,-0.925,12814742528.0,Healthcare,Drug Manufacturers - Specialty & Generic
THERMAX,Thermax Limited,64.45293,31.882,,-0.514,399440412672.0,Industrials,Conglomerates
THOMASCOOK,Thomas Cook  (India)  Limited,25.38068,22.948,,-0.356,62404571136.0,Consumer Cyclical,Travel Services
THOMASCOTT,Thomas Scott (India) Limited,14.630322,29.476,,,3840873984.0,Consumer Cyclical,Textile Manufacturing
THYROCARE,Thyrocare Technologies Limited,42.14242,3.796,,0.285,36692422656.0,Healthcare,Diagnostics & Research
TI,Tilaknagar Industries Limited,24.88889,12.66,,0.231,45590695936.0,Consumer Defensive,Beverages - Wineries & Distilleries
TICL,Twamev Construction and Infrastructure Limited,,121.449,,1.75,4929701376.0,Industrials,Engineering & Construction
TIIL,Technocraft Industries (India) Limited,22.779646,43.205,,-0.29,55268347904.0,Industrials,Tools & Accessories
TIINDIA,Tube Investments of India Limited,62.62764,40.844,,-0.753,510292066304.0,Industrials,Conglomerates
TIJARIA,Tijaria Polypipes Limited,,,,,174930112.0,Industrials,Building Products & Equipment
TIL,TIL Limited,1.7693833,,,,16050440192.0,Industrials,Farm & Heavy Construction Machinery
TIMESGTY,Times Guaranty Limited,83.38565,,,0.164,1672276224.0,Financial Services,Asset Management
TIMETECHNO,Time Technoplast Limited,24.466585,28.712,,0.099,90556014592.0,Consumer Cyclical,Packaging & Containers
TIMKEN,Timken India Limited,46.521946,0.7,,0.1,186768556032.0,Industrials,Tools & Accessories
TIPSFILMS,Tips Films Limited,,118.047,,,2036698240.0,Communication Services,Entertainment
TIPSMUSIC,Tips Music Limited,51.56398,2.068,,0.281,83606708224.0,Communication Services,Entertainment
TIRUMALCHM,Thirumalai Chemicals Limited,,114.402,,,26175492096.0,Basic Materials,Specialty Chemicals
TIRUPATIFL,Tirupati Forge Limited,37.536587,28.365,,-0.381,3191270400.0,Industrials,Metal Fabrication
TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,36.541843,21.138,,-0.199,106485071872.0,Industrials,Railroads
TITAN,Titan Company Limited,84.07215,222.35,,-0.008,2728727674880.0,Consumer Cyclical,Luxury Goods
TMB,Tamilnad Mercantile Bank Limited,5.8942413,,14.21,0.056,67433943040.0,Financial Services,Banks - Regional
TNPETRO,Tamilnadu PetroProducts Limited,14.438271,6.617,,1.6,6314177024.0,Basic Materials,Specialty Chemicals
TNPL,Tamil Nadu Newsprint & Papers Limited,58.72986,85.644,,,8578547200.0,Basic Materials,Paper & Paper Products
TNTELE,Tamilnadu Telecommunication Limited,,,,,393313408.0,Technology,Communication Equipment
TOKYOPLAST,Tokyo Plast International Limited,147.20482,32.552,,-0.526,1160881024.0,Consumer Cyclical,Packaging & Containers
TOLINS,Tolins Tyres Limited,13.164858,3.996,,-0.086,4795577856.0,Consumer Cyclical,Auto Parts
TORNTPHARM,Torrent Pharmaceuticals Limited,59.874294,41.658,,0.136,1112299405312.0,Healthcare,Drug Manufacturers - Specialty & Generic
TORNTPOWER,Torrent Power Limited,31.438946,83.305,,0.303,775074414592.0,Utilities,Utilities - Independent Power Producers
TOTAL,Total Transport Systems Limited,48.174194,53.11,,2.813,1204203008.0,Industrials,Integrated Freight & Logistics
TOUCHWOOD,Touchwood Entertainment Limited,17.055437,4.28,,1.99,886385152.0,Communication Services,Advertising Agencies
TPHQ,Teamo Productions HQ Limited,17.285715,,,1.153,1357753088.0,Industrials,Engineering & Construction
TPLPLASTEH,TPL Plastech Limited,25.30822,20.604,,0.187,5764421632.0,Consumer Cyclical,Packaging & Containers
TRACXN,Tracxn Technologies Limited,,,,-0.35,5506391040.0,Technology,Software - Application
TRANSRAILL,Transrail Lighting Limited,20.900135,54.669,,0.744,62657277952.0,Industrials,Engineering & Construction
TRANSWORLD,TRANSWORLD SHIPPING LINES LIMITED,14.096288,48.292,,,5777678336.0,Industrials,Marine Shipping
TREEHOUSE,Tree House Education & Accessories Limited,,0.043,,,451878304.0,Consumer Defensive,Education & Training Services
TREJHARA,TREJHARA SOLUTIONS LIMITED,18.069857,0.969,,-0.629,2741112832.0,Technology,Software - Application
TREL,Transindia Real Estate Limited,4.8189187,3.329,,0.286,8780918784.0,Real Estate,Real Estate Services
TRENT,Trent Limited,102.108116,39.033,,0.329,1977977012224.0,Consumer Cyclical,Apparel Retail
TRF,TRF Limited,13.701348,155.676,,8.309,3912614400.0,Industrials,Specialty Industrial Machinery
TRIDENT,Trident Limited,45.741383,37.626,,-0.318,133756043264.0,Consumer Cyclical,Textile Manufacturing
TRIGYN,Trigyn Technologies Limited,7.9443836,0.583,,,2247721216.0,Technology,Information Technology Services
TRITURBINE,Triveni Turbine Limited,48.67606,0.952,,0.358,164849139712.0,Industrials,Specialty Industrial Machinery
TRIVENI,Triveni Engineering & Industries Limited,39.121902,19.497,,-0.691,82929246208.0,Consumer Defensive,Confectioners
TRU,TruCap Finance Limited,11.453334,330.769,,-0.667,1016368832.0,Financial Services,Credit Services
TTKHLTCARE,TTK Healthcare Limited,20.828133,2.999,,0.297,17503844352.0,Healthcare,Drug Manufacturers - General
TTKPRESTIG,TTK Prestige Limited,40.820843,9.432,,-0.053,85888057344.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
TTL,T T Limited,20.597015,110.383,,,3104723968.0,Consumer Cyclical,Textile Manufacturing
TTML,Tata Teleservices (Maharashtra) Limited,,,,,113073152000.0,Communication Services,Telecom Services
TVSELECT,TVS Electronics Limited,,43.297,,,6011924480.0,Technology,Computer Hardware
TVSHLTD,TVS Holdings Limited,15.336391,339.808,,0.721,170735648768.0,Consumer Cyclical,Auto Parts
TVSMOTOR,TVS Motor Company Limited,59.253605,312.048,,0.182,1170412535808.0,Consumer Cyclical,Auto Manufacturers
TVSSCS,TVS Supply Chain Solutions Limited,,118.799,,,53108039680.0,Industrials,Integrated Freight & Logistics
TVSSRICHAK,TVS Srichakra Limited,58.69427,81.502,,,20489121792.0,Consumer Cyclical,Auto Parts
UDAICEMENT,Udaipur Cement Works Limited,,210.64,,-0.844,15381163008.0,Basic Materials,Building Materials
UDS,Updater Services Limited,17.813066,17.572,,0.476,19724087296.0,Industrials,Specialty Business Services
UFLEX,UFLEX Limited,,100.723,,,36264730624.0,Consumer Cyclical,Packaging & Containers
UFO,UFO Moviez India Limited,15.575831,28.441,,2.328,2551297024.0,Communication Services,Entertainment
UGARSUGAR,The Ugar Sugar Works Limited,,277.094,,-0.902,4916639744.0,Consumer Defensive,Confectioners
UGROCAP,Ugro Capital Limited,13.035337,272.947,,0.077,15940555776.0,Financial Services,Credit Services
UJJIVANSFB,Ujjivan Small Finance Bank Limited,7.262425,,,-0.627,70685548544.0,Financial Services,Banks - Regional
ULTRACEMCO,UltraTech Cement Limited,53.264084,27.025,,-0.173,3382465789952.0,Basic Materials,Building Materials
UMAEXPORTS,Uma Exports Limited,16.973791,56.742,,0.561,2846447104.0,Consumer Defensive,Farm Products
UMANGDAIRY,Umang Dairies Limited,26.512547,91.172,,0.25,1627576704.0,Consumer Defensive,Packaged Foods
UMESLTD,Usha Martin Education & Solutions Limited,118.2,9.222,,0.5,156117376.0,Consumer Defensive,Education & Training Services
UNICHEMLAB,Unichem Laboratories Limited,,12.501,,-0.313,46397423616.0,Healthcare,Drug Manufacturers - Specialty & Generic
UNIDT,United Drilling Tools Limited,30.134562,1.705,,0.101,4327058432.0,Energy,Oil & Gas Equipment & Services
UNIECOM,Unicommerce Esolutions Limited,114.04545,7.745,,0.647,12954343424.0,Technology,Software - Application
UNIENTER,Uniphos Enterprises Limited,891.82355,1.552,,,10543839232.0,Basic Materials,Chemicals
UNIINFO,Uniinfo Telecom Services Limited,,12.309,,,174618320.0,Communication Services,Telecom Services
UNIMECH,Unimech Aerospace and Manufacturing Limited,64.88332,19.899,,-0.274,48077570048.0,Industrials,Aerospace & Defense
UNIONBANK,Union Bank of India,5.692774,,15.843001000000001,0.239,932565024768.0,Financial Services,Banks - Regional
UNIPARTS,Uniparts India Limited,15.25493,13.388,,-0.263,14292173824.0,Industrials,Farm & Heavy Construction Machinery
UNITDSPR,United Spirits Limited,72.307495,6.787,,-0.043,1014099345408.0,Consumer Defensive,Beverages - Wineries & Distilleries
UNITECH,Unitech Limited,,,,,16324469760.0,Real Estate,Real Estate - Diversified
UNITEDPOLY,United Polyfab Gujarat Limited,27.0051,137.385,,1.588,3644484352.0,Consumer Cyclical,Textile Manufacturing
UNITEDTEA,The United Nilgiri Tea Estates Company Limited,11.449112,,,0.055,2029107072.0,Consumer Defensive,Farm Products
UNIVASTU,Univastu India Limited,26.838182,65.253,,0.949,2619994880.0,Industrials,Engineering & Construction
UNIVCABLES,Universal Cables Limited,18.239574,45.412,,-0.339,16086521856.0,Industrials,Electrical Equipment & Parts
UNIVPHOTO,Universus Photo Imagings Limited,3.225254,,,,2092086272.0,Healthcare,Medical Devices
UNOMINDA,UNO Minda Limited,49.56742,37.552,,0.199,476986703872.0,Consumer Cyclical,Auto Parts
UPL,UPL Limited,,105.064,,,518554058752.0,Basic Materials,Agricultural Inputs
URAVIDEF,Uravi Defence and Technology Limited,225.53476,64.743,,0.8,4763750400.0,Consumer Cyclical,Auto Parts
URJA,Urja Global Limited,606.0,24.241,,-0.5,6714589184.0,Technology,Solar
USHAMART,Usha Martin Limited,23.925407,17.803,,-0.139,99139715072.0,Basic Materials,Steel
USK,Udayshivakumar Infra Limited,15.251029,39.156,,-0.752,2054202496.0,Industrials,Engineering & Construction
UTIAMC,UTI Asset Management Company Limited,16.795786,2.942,,-0.196,135674822656.0,Financial Services,Asset Management
UTKARSHBNK,Utkarsh Small Finance Bank Limited,14.0,,,,25601415168.0,Financial Services,Banks - Regional
UTTAMSUGAR,Uttam Sugar Mills Limited,15.516224,46.904,,-0.282,10030320640.0,Consumer Defensive,Confectioners
UYFINCORP,U. Y. Fincorp Limited,22.650002,1.26,,-0.56,3447112704.0,Financial Services,Credit Services
V2RETAIL,V2 Retail Limited,90.11239,224.748,,1.17,62425903104.0,Consumer Cyclical,Apparel Retail
VADILALIND,Vadilal Industries Limited,25.591532,23.508,,0.291,39881674752.0,Consumer Defensive,Packaged Foods
VAIBHAVGBL,Vaibhav Global Limited,25.78443,18.636,,0.344,35752931328.0,Consumer Cyclical,Luxury Goods
VAISHALI,Vaishali Pharma Limited,204.83334,19.357,,4.185,1603377920.0,Healthcare,Drug Manufacturers - Specialty & Generic
VAKRANGEE,Vakrangee Limited,189.5,4.692,3.75,0.0,12327239680.0,Technology,Information Technology Services
VALIANTLAB,Valiant Laboratories Limited,,49.904,,,3870525952.0,Healthcare,Drug Manufacturers - Specialty & Generic
VALIANTORG,Valiant Organics Limited,,28.258,,,9876301824.0,Basic Materials,Chemicals
VARDHACRLC,Vardhman Acrylics Limited,23.0,,,-0.319,3493410048.0,Consumer Cyclical,Textile Manufacturing
VARDMNPOLY,Vardhman Polytex Limited,0.9128481,,,,4662363136.0,Consumer Cyclical,Textile Manufacturing
VARROC,Varroc Engineering Limited,65.086205,73.44,,,63510409216.0,Consumer Cyclical,Auto Parts
VASCONEQ,Vascon Engineers Limited,7.6534653,23.262,,3.024,8762844160.0,Industrials,Engineering & Construction
VASWANI,Vaswani Industries Limited,11.750779,81.564,,-0.247,1182985984.0,Basic Materials,Steel
VBL,Varun Beverages Limited,67.3522,16.884,22.114,0.361,1810822332416.0,Consumer Defensive,Beverages - Non-Alcoholic
VCL,Vaxtex Cotfab Limited,,63.477,,,137814000.0,Consumer Cyclical,Textile Manufacturing
VEDL,Vedanta Limited,11.98716,168.974,,0.677,1568248430592.0,Basic Materials,Other Industrial Metals & Mining
VEEDOL,Veedol Corporation Limited,15.982542,3.134,,0.112,24289681408.0,Basic Materials,Specialty Chemicals
VENKEYS,Venky's (India) Limited,16.770523,11.034,,,22996262912.0,Consumer Defensive,Farm Products
VENTIVE,Ventive Hospitality Limited,,,,-0.744,160676888576.0,Consumer Cyclical,Resorts & Casinos
VENUSREM,Venus Remedies Limited,11.951688,8.278,,1.741,4172291584.0,Healthcare,Drug Manufacturers - Specialty & Generic
VERANDA,Veranda Learning Solutions Limited,,165.793,,,16029406208.0,Consumer Defensive,Education & Training Services
VERTOZ,Vertoz Limited,,12.948,,-0.366,7201935360.0,Technology,Software - Infrastructure
VESUVIUS,Vesuvius India Limited,33.202164,,20.158,0.586,87868325888.0,Industrials,Specialty Industrial Machinery
VETO,Veto Switchgears And Cables Limited,12.298044,6.243,,-0.258,2042820096.0,Industrials,Electrical Equipment & Parts
VGUARD,V-Guard Industries Limited,51.64223,13.236,,0.03,153464815616.0,Industrials,Electrical Equipment & Parts
VHL,Vardhman Holdings Limited,5.4048104,,,0.227,11560555520.0,Financial Services,Credit Services
VHLTD,Viceroy Hotels Limited,10.274107,36.986,,,7776303616.0,Consumer Cyclical,Lodging
VIDHIING,Vidhi Specialty Food Ingredients Limited,51.944115,10.366,,0.474,21818474496.0,Basic Materials,Specialty Chemicals
VIJAYA,Vijaya Diagnostic Centre Limited,68.8389,40.058,,0.357,97360510976.0,Healthcare,Diagnostics & Research
VIJIFIN,Viji Finance Limited,,65.324,,,337651968.0,Financial Services,Credit Services
VIKASECO,Vikas EcoTech Limited,26.555555,5.577,,,4227217152.0,Basic Materials,Specialty Chemicals
VIKASLIFE,Vikas Lifecare Limited,,11.28,,,5337080832.0,Consumer Defensive,Farm Products
VIMTALABS,Vimta Labs Limited,38.12165,3.389,,1.124,20589535232.0,Healthcare,Diagnostics & Research
VINATIORGA,Vinati Organics Limited,40.49598,0.298,,0.218,156637331456.0,Basic Materials,Specialty Chemicals
VINCOFE,Vintage Coffee And Beverages Limited,39.38333,34.561,,1.971,11880785920.0,Consumer Defensive,Beverages - Non-Alcoholic
VINDHYATEL,Vindhya Telelinks Limited,7.7602143,23.197,,-0.431,15672276992.0,Industrials,Engineering & Construction
VINEETLAB,Vineet Laboratories Limited,,159.488,-25.846002000000002,,324324768.0,Basic Materials,Chemicals
VINNY,Vinny Overseas Limited,12.799999,12.66,,1.2,595516160.0,Consumer Cyclical,Textile Manufacturing
VINYLINDIA,Vinyl Chemicals (India) Limited,23.101625,0.428,,-0.277,5223159808.0,Basic Materials,Specialty Chemicals
VIPCLOTHNG,VIP Clothing Limited,,46.43,,,3131040512.0,Consumer Cyclical,Apparel Manufacturing
VIPIND,VIP Industries Limited,,128.409,,,38144880640.0,Consumer Cyclical,Footwear & Accessories
VIPULLTD,Vipul Limited,0.63209164,26.048,,-0.941,1554777856.0,Real Estate,Real Estate - Diversified
VIRINCHI,Virinchi Limited,31.085714,66.66,,-0.383,2230465280.0,Technology,Software - Application
VISAKAIND,Visaka Industries Limited,,70.508,,,5259460096.0,Industrials,Building Products & Equipment
VISASTEEL,Visa Steel Limited,,,,,4189282304.0,Basic Materials,Steel
VISHNU,Vishnu Chemicals Limited,23.77198,45.068,,0.656,28211841024.0,Basic Materials,Specialty Chemicals
VISHWARAJ,Vishwaraj Sugar Industries Limited,,116.258,-12.677,-0.982,1905995008.0,Consumer Defensive,Confectioners
VIVIDHA,Visagar Polytex Limited,,299.637,,,266293776.0,Consumer Cyclical,Textile Manufacturing
VLEGOV,VL E-Governance & IT Solutions Limited,,2.085,,,4121740032.0,Industrials,Integrated Freight & Logistics
VLSFINANCE,VLS Finance Limited,4.6303267,,,,7280223232.0,Financial Services,Capital Markets
VMART,V-Mart Retail Limited,,227.302,,1.523,62150631424.0,Consumer Cyclical,Department Stores
VMM,Vishal Mega Mart Limited,82.64844,23.894,,0.267,486362087424.0,Consumer Cyclical,Department Stores
VOLTAMP,Voltamp Transformers Limited,21.234425,0.198,,-0.224,68521660416.0,Industrials,Electrical Equipment & Parts
